BrandTitle,BrandPictureLink,BrandDescription,CategoryTitle,CategoryPictureLink,CategoryDescription,ProductTitle,ProductPictureLink,ProductThcContent,ProductCbdContent,ProductDescription,ProductURL
2020 Future Pre Rolls,https://images.weedmaps.com/brands/000/001/556/avatar/large/2020_Future_icon.jpg,"<p>FUTURE Pre-rolls are years ahead of the game. Each one is hand crafted with SFV OG flower, infused with hash oil, and then carefully rolled in golden kief. We offer four classic flavors: OG Classic, Strawberry, Vanilla, and Grape. Don’t forget to keep a look out for our limited edition seasonal flavors as well; such as the Kill Bill Vol.1 and the Fruit Loops 420 Edition! </p>",Hybrid,,,Classic Infused Flower,https://images.weedmaps.com/products/000/025/059/avatar/large/futture-pre-roll_og-infused-flower_2.jpg,,,"<p>""Highest-grade King Nugs rolled in kief and oil 1g net weight — Flower 25%, Kief 10%, Oil 65%""</p>",https://weedmaps.com/brands/2020-future-pre-rolls/products/future-pre-roll-classic-infused-flower
2020 Future Pre Rolls,https://images.weedmaps.com/brands/000/001/556/avatar/large/2020_Future_icon.jpg,"<p>FUTURE Pre-rolls are years ahead of the game. Each one is hand crafted with SFV OG flower, infused with hash oil, and then carefully rolled in golden kief. We offer four classic flavors: OG Classic, Strawberry, Vanilla, and Grape. Don’t forget to keep a look out for our limited edition seasonal flavors as well; such as the Kill Bill Vol.1 and the Fruit Loops 420 Edition! </p>",Pre Rolls,,,Vanilla Pre-Roll,https://images.weedmaps.com/products/000/025/033/avatar/large/futture-pre-roll_vanilla-pre-roll.jpg,,,"<p>""SFV OG infused in hash oil rolled in golden kief 1.2g net weight — THC 33.6% / CBD 0.84%""</p>",https://weedmaps.com/brands/2020-future-pre-rolls/products/future-pre-roll-vanilla-pre-roll
2020 Future Pre Rolls,https://images.weedmaps.com/brands/000/001/556/avatar/large/2020_Future_icon.jpg,"<p>FUTURE Pre-rolls are years ahead of the game. Each one is hand crafted with SFV OG flower, infused with hash oil, and then carefully rolled in golden kief. We offer four classic flavors: OG Classic, Strawberry, Vanilla, and Grape. Don’t forget to keep a look out for our limited edition seasonal flavors as well; such as the Kill Bill Vol.1 and the Fruit Loops 420 Edition! </p>",Pre Rolls,,,Vanilla “MINI” Pre-Roll,https://images.weedmaps.com/products/000/025/052/avatar/large/futture-pre-roll_vanilla_mini_pre-roll.jpg,,,"<p>""Highest-grade King Nugs rolled in kief and oil 1g net weight — Flower 25%, Kief 10%, Oil 65%""</p>",https://weedmaps.com/brands/2020-future-pre-rolls/products/future-pre-roll-vanilla-mini-pre-roll
1964 Supply Co.,https://images.weedmaps.com/brands/000/002/888/avatar/large/1964-logo.jpg,"<p>We named ourselves the 1964 Supply Company partly to recognize the year that Professor Mechoulam discovered the THC molecule; the psychoactive component in cannabis. The year 1964 is also emblematic of a time when people (slowly) started relaxing about the way we like to relax. It was a catalyst that propelled the modern world -- a socio-cultural revolution that changed how we think, work, discover, invent, play and create. It marked a time of change and new horizons. Public opinion began to shift from reefer madness to mad about reefer. Throughout the 60s, this movement began to revolutionize the modern world.</p> <p>Today, it is the legalization and democratization of cannabis that is re-opening the dialogue for change in our society. This type of paradigm shift is at the core of our brand ethos, as we strive to be a driving force in the conversations to come. We want our brand name, 1964 Supply Co., to be synonymous with these changes by joining the craft cannabis movement. It’s time to shatter stereotypes, shift paradigms and elevate the image of American Craft Cannabis - If there was ever a time to disrupt the cannabis industry and forge a new path, now is that time.</p>",Vape Pens,,,Blue Dream Oil Tank Cartridge,https://images.weedmaps.com/products/000/045/591/avatar/large/Suppliedby1964_BlueDreamOilTank-1.jpg,,,"<p>The calm and rooted presence of the chameleon tree grounds you in yourself like Blue Dream. But gaze into his eye and you’ll see the galactic expansion of your boundless mind. Blown, thanks to this 1964 Supply Co. Blue Dream Oil Tank Cartridge.</p> <p>Artist: Joe Wilson</p>",https://weedmaps.com/brands/1964-supply-co/products/1964-supply-co-blue-dream
#1 Suspect Extracts,https://images.weedmaps.com/brands/000/002/084/avatar/large/1-suspect-extracts_logo.jpg,"<p>#1 Suspect Extracts brings the very best medicine to the Central Valley by providing medicinal patients with quality, affordability and optimal customer service. Everyday we are hunting for some of the top exotic strains in the Central Valley. As a trusted source within the Central Valley, you can expect only top quality extracts. We have teamed up with an exclusive delivery service Green State Distribution to ensure pricing stays low and affordable for all patients.</p>",Concentrates,,,Nookie Shatter,https://images.weedmaps.com/products/000/035/732/avatar/large/1-suspects-extracts_nookie-.jpg,,,"<p>#1 Suspect Extracts Nookie Shatter is pulled from our Nookie flowers. Combining the genetics of Nightmare x Monster Cookies and GG #4 x Platinum Girl Scout Cookies, Nookies delivers top flight relaxation coupled with an impeccable Kush taste that will leave the most discerning of connoisseurs satisfied.</p>",https://weedmaps.com/brands/number-1-suspect-extracts/products/number-1-suspect-extracts-nookie-shatter
#1 Suspect Extracts,https://images.weedmaps.com/brands/000/002/084/avatar/large/1-suspect-extracts_logo.jpg,"<p>#1 Suspect Extracts brings the very best medicine to the Central Valley by providing medicinal patients with quality, affordability and optimal customer service. Everyday we are hunting for some of the top exotic strains in the Central Valley. As a trusted source within the Central Valley, you can expect only top quality extracts. We have teamed up with an exclusive delivery service Green State Distribution to ensure pricing stays low and affordable for all patients.</p>",Concentrates,,,Black Label Shatter,https://images.weedmaps.com/products/000/035/731/avatar/large/1-suspects-extracts_black-label.jpg,,,"<p>#1 Suspect Extracts Black Label Shatter is pulled from our Black Label flowers. Black Label is a rare indica strain that offers a harsh, spicy taste and thick, heavy effects that linger for hours.</p>",https://weedmaps.com/brands/number-1-suspect-extracts/products/number-1-suspect-extracts-black-label-shatter
1 World Medicinals,https://images.weedmaps.com/brands/000/001/297/avatar/large/1-world-medicinals_logo_xv2.jpg,"<p>The goal of 1 World Medicinals is to bring quality medicines for relief of pain, anxiety, and physical discomfort to those who seek a more healthful life style. Each of our products is hand made with the highest quality ingredients coupled with simple, yet carefully constructed, recipes for your health.</p>",Topicals,,,Citrus CBD Deodorant Spray 2oz,https://images.weedmaps.com/products/000/021/839/avatar/large/1-world-medicinals_citrus-cbd-deodorant-spray-2oz_2.jpg,,,"<p>1 World Medicinal’s Citrus CBD Deodorant Spray is the fresh and soothing deodorant that utilizes the healing, therapeutic properties of cannabis. A simple and balanced approach to your health, 1 World Medicinals’ Citrus CBD Deodorant Spray is the best way to enhance your health.</p>",https://weedmaps.com/brands/1-world-medicinals/products/1-world-medicinals-citrus-cbd-deodorant-spray-2oz
1 World Medicinals,https://images.weedmaps.com/brands/000/001/297/avatar/large/1-world-medicinals_logo_xv2.jpg,"<p>The goal of 1 World Medicinals is to bring quality medicines for relief of pain, anxiety, and physical discomfort to those who seek a more healthful life style. Each of our products is hand made with the highest quality ingredients coupled with simple, yet carefully constructed, recipes for your health.</p>",Topicals,,,CBD Cream Small Jar,https://images.weedmaps.com/products/000/021/838/avatar/large/1-world-medicinals_cbd-cream-small-jar_1.jpg,,,"<p>1 World Medicinals' CBD Cream Small Jar soothes and smooths skin, body, and anxiety. Pure and straightforward it absorbs into your skin leaving it soft with no greasy residue.</p>",https://weedmaps.com/brands/1-world-medicinals/products/1-world-medicinals-cbd-cream-small-jar
1 World Medicinals,https://images.weedmaps.com/brands/000/001/297/avatar/large/1-world-medicinals_logo_xv2.jpg,"<p>The goal of 1 World Medicinals is to bring quality medicines for relief of pain, anxiety, and physical discomfort to those who seek a more healthful life style. Each of our products is hand made with the highest quality ingredients coupled with simple, yet carefully constructed, recipes for your health.</p>",Topicals,,,New Life CBD Cream,https://images.weedmaps.com/products/000/021/834/avatar/large/1-world-medicinals_new-life-cbd-cream-1oz_3.jpg,,,"<p>The Marijuana plant provides so many benefits we are just discovering. CBDs are just one of the many surprises. Nonhallucinogen CBDs can be used anywhere yet it provides many of the effects we look for in the THC versions. Calming, lightening of pain and anxiety, anti-inflammatory CBDs can aid in many imbalances such as adrenal, hormonal, chronic pain just to name a few.</p> <p>Many clients have found a lessening of the effects of aging from our formula as well. </p>",https://weedmaps.com/brands/1-world-medicinals/products/1-world-medicinals-new-life-cbd-cream
Absolute Cannabis Seeds,https://images.weedmaps.com/brands/000/000/987/avatar/large/absolute-cannabis-seeds_logo.jpg,"<p>Absolute Cannabis Seeds tiene como objetivo poner a disposición de los consumidores genéticas de gran calidad. Para conseguirlo selecciona, cría y cruza plantas sobresalientes de las mejores variedades. Las semillas obtenidas son introducidas en viales de grado farmaceútico fabricados en cristal de color ámbar, muy resitente, cerrados con una cápsula de aluminio y silicona.</p> <p>Este recipiente reúne unas características que lo hacen idóneo para la correcta conservación de los objetos que contiene. El cristal es un material completamente inocuo, con lo que no transmite ningún contaminante a las semillas y el color ambarino las protege de los efectos negativos de la luz, a la vez que permite visualizarlas desde el exterior. </p> <p>Su cierre hermético, que impide la entrada tanto del aire como de la humedad, garantiza una perfecta conservación de las semillas y asegura que el interior no ha sido manipulado en ningún caso desde que han sido envasadas hasta el momento de su apertura.</p>",Seeds & Clones,,,Radical Auto,https://images.weedmaps.com/products/000/045/102/avatar/large/radical1.jpg,,,"<p>Semillas de marihuana Radical Auto<br>Variedad autofloreciente feminizada de última generación. Cruce entre una Cheese (el famoso fenotipo de Skunk seleccionado y cultivado durante años en el Reino Unido) y una planta autofloreciente (con la herencia de la Super Silver Haze en sus genes). Su periodo vegetativo es de unos 30 días, a partir de ahí comenzará su floración que se alarga durante 45 días, para ser cosechada entre 70 y 75 días después de su plantación.<br></p> <p><br>Radical, last generation Auto-flowering feminized marijuana seeds<br>Cross between a Cheese (the famous Skunk phenotype selected and cultivated for years in the UK) and an auto flowering plant (with the inheritance of the Super Silver Haze in its genes). Its vegetative period is about 30 days, from there it will begin its flowering, which lasts for 45 days. This strain should be harvested between 70 and 75 days after its planting.<br></p>",https://weedmaps.com/brands/absolute-cannabis-seeds/products/absolute-cannabis-seeds-radical-auto
Absolute Cannabis Seeds,https://images.weedmaps.com/brands/000/000/987/avatar/large/absolute-cannabis-seeds_logo.jpg,"<p>Absolute Cannabis Seeds tiene como objetivo poner a disposición de los consumidores genéticas de gran calidad. Para conseguirlo selecciona, cría y cruza plantas sobresalientes de las mejores variedades. Las semillas obtenidas son introducidas en viales de grado farmaceútico fabricados en cristal de color ámbar, muy resitente, cerrados con una cápsula de aluminio y silicona.</p> <p>Este recipiente reúne unas características que lo hacen idóneo para la correcta conservación de los objetos que contiene. El cristal es un material completamente inocuo, con lo que no transmite ningún contaminante a las semillas y el color ambarino las protege de los efectos negativos de la luz, a la vez que permite visualizarlas desde el exterior. </p> <p>Su cierre hermético, que impide la entrada tanto del aire como de la humedad, garantiza una perfecta conservación de las semillas y asegura que el interior no ha sido manipulado en ningún caso desde que han sido envasadas hasta el momento de su apertura.</p>",Seeds & Clones,,,Nordés,https://images.weedmaps.com/products/000/045/099/avatar/large/nordes.jpg,,,"<p>Semillas de marihuana Nordés<br>La Nordés proviene de un cruce de Black Domina con Critigal+. Su ascendencia afgana transmite a este híbrido una herencia genética con dominancia índica, otorgándole una estructura dura y fuerte capaz de soportar sus pesados y densos cogollos.<br><br>Posee una floración muy rápida tanto en interior, 45-50 días, como en exterior, del 1 al 15 de Septiembre, acabando su ciclo de floración a finales del verano. Estas características la convierten en una elección imprescindible para cultivo de exterior, invernadero y guerrilla, sobre todo en lugares húmedos. Por eso se la conoce con el nombre del viento del nordeste en Galicia: NORDÉS.<br></p> <p> </p> <p><br>Cannabis Seeds Nordés<br>The Nordés comes from a cross of Black Domina with Critigal +. Its Afghan ancestry transmits to this hybrid a genetic inheritance with Indica dominance, granting a hard and strong structure to him to support its heavy and dense buds.<br><br>It has a very fast flowering on both insides, 45-50 days, and outside, from 1 to 15 September, ending its cycle on a late summer bloom. These characteristics make it an essential choice for outdoor, greenhouse and guerrilla cultivation, especially in humid places.<br></p>",https://weedmaps.com/brands/absolute-cannabis-seeds/products/absolute-cannabis-seeds-nordes
1849 Extracts,https://images.weedmaps.com/brands/000/002/767/avatar/large/1849-logo.jpg,"<p>1849 Extracts was founded in 2016. We use the latest in CO2 extraction technology to achieve the highest quality THC oil. Our mission is to provide a excellent experience to our customers through quality, consistency and top tier customer service.</p> <p> </p>",Vape Pens Indica,,,God's Gift Cartridge,https://images.weedmaps.com/products/000/043/943/avatar/large/170721_1849Extracts_Cartridge_1.jpg,,,<p>1849 Extracts uses the CO2 extraction process to obtain the highest quality oil. The plant material is sourced through a single farmer to ensure quality and consistency. Our oil is made from trim and nugs and carries amazing taste coupled with a clean high.</p> <p> </p>,https://weedmaps.com/brands/1849-extracts/products/1849-extracts-god-s-gift-cartridge
1849 Extracts,https://images.weedmaps.com/brands/000/002/767/avatar/large/1849-logo.jpg,"<p>1849 Extracts was founded in 2016. We use the latest in CO2 extraction technology to achieve the highest quality THC oil. Our mission is to provide a excellent experience to our customers through quality, consistency and top tier customer service.</p> <p> </p>",Vape Pens Indica,,,OG Jupiter Cartridge,https://images.weedmaps.com/products/000/043/941/avatar/large/170721_1849Extracts_Cartridge_1.jpg,,,<p>1849 Extracts uses the CO2 extraction process to obtain the highest quality oil. The plant material is sourced through a single farmer to ensure quality and consistency. Our oil is made from trim and nugs and carries amazing taste coupled with a clean high.</p> <p> </p>,https://weedmaps.com/brands/1849-extracts/products/1849-extracts-og-jupiter-cartridge
2020 Future Pre Rolls,https://images.weedmaps.com/brands/000/001/556/avatar/large/2020_Future_icon.jpg,"<p>FUTURE Pre-rolls are years ahead of the game. Each one is hand crafted with SFV OG flower, infused with hash oil, and then carefully rolled in golden kief. We offer four classic flavors: OG Classic, Strawberry, Vanilla, and Grape. Don’t forget to keep a look out for our limited edition seasonal flavors as well; such as the Kill Bill Vol.1 and the Fruit Loops 420 Edition! </p>",Pre Rolls,,,Strawberry Pre-Roll,https://images.weedmaps.com/products/000/025/026/avatar/large/futture-pre-roll_strawberry-pre-roll.jpg,,,"<p>""SFV OG infused in hash oil rolled in golden kief 1.2g net weight — THC 33.6% / CBD 0.84%""</p>",https://weedmaps.com/brands/2020-future-pre-rolls/products/future-pre-roll-strawberry-pre-roll
2020 Future Pre Rolls,https://images.weedmaps.com/brands/000/001/556/avatar/large/2020_Future_icon.jpg,"<p>FUTURE Pre-rolls are years ahead of the game. Each one is hand crafted with SFV OG flower, infused with hash oil, and then carefully rolled in golden kief. We offer four classic flavors: OG Classic, Strawberry, Vanilla, and Grape. Don’t forget to keep a look out for our limited edition seasonal flavors as well; such as the Kill Bill Vol.1 and the Fruit Loops 420 Edition! </p>",Pre Rolls,,,Strawberry “MINI” Pre-Roll,https://images.weedmaps.com/products/000/025/049/avatar/large/futture-pre-roll_strawberry_mini_pre-roll.jpg,,,"<p>""Highest-grade King Nugs rolled in kief and oil 1g net weight — Flower 25%, Kief 10%, Oil 65%""</p>",https://weedmaps.com/brands/2020-future-pre-rolls/products/future-pre-roll-strawberry-mini-pre-roll
2020 Future Pre Rolls,https://images.weedmaps.com/brands/000/001/556/avatar/large/2020_Future_icon.jpg,"<p>FUTURE Pre-rolls are years ahead of the game. Each one is hand crafted with SFV OG flower, infused with hash oil, and then carefully rolled in golden kief. We offer four classic flavors: OG Classic, Strawberry, Vanilla, and Grape. Don’t forget to keep a look out for our limited edition seasonal flavors as well; such as the Kill Bill Vol.1 and the Fruit Loops 420 Edition! </p>",Pre Rolls,,,Kill Bill  Vol. 1 Pre-Roll,https://images.weedmaps.com/products/000/038/806/avatar/large/future_killbill_preroll.jpg,,,"<p>A concept ahead of its time would be our line of FUTURE pre rolls. Each one is made with SFV OG flower that has been infused with hash oil - and carefully rolled in golden kief. These are LIMITED! So once they're gone they're gone!</p> <p>Ideal for: Relaxation, euphoria and creativity</p>",https://weedmaps.com/brands/2020-future-pre-rolls/products/2020-future-pre-rolls-kill-bill-vol-1-pre-roll
2020 Future Pre Rolls,https://images.weedmaps.com/brands/000/001/556/avatar/large/2020_Future_icon.jpg,"<p>FUTURE Pre-rolls are years ahead of the game. Each one is hand crafted with SFV OG flower, infused with hash oil, and then carefully rolled in golden kief. We offer four classic flavors: OG Classic, Strawberry, Vanilla, and Grape. Don’t forget to keep a look out for our limited edition seasonal flavors as well; such as the Kill Bill Vol.1 and the Fruit Loops 420 Edition! </p>",Pre Rolls,,,Grape Pre-Roll,https://images.weedmaps.com/products/000/025/042/avatar/large/futture-pre-roll_grape-pre-roll.jpg,,,"<p>""SFV OG infused in hash oil rolled in golden kief 1.2g net weight — THC 33.6% / CBD 0.84%""</p>",https://weedmaps.com/brands/2020-future-pre-rolls/products/future-pre-roll-grape-pre-roll
#1 Suspect Extracts,https://images.weedmaps.com/brands/000/002/084/avatar/large/1-suspect-extracts_logo.jpg,"<p>#1 Suspect Extracts brings the very best medicine to the Central Valley by providing medicinal patients with quality, affordability and optimal customer service. Everyday we are hunting for some of the top exotic strains in the Central Valley. As a trusted source within the Central Valley, you can expect only top quality extracts. We have teamed up with an exclusive delivery service Green State Distribution to ensure pricing stays low and affordable for all patients.</p>",Concentrates,,,Grand Daddy Purple,https://images.weedmaps.com/products/000/032/903/avatar/large/suspect_extracts_grand_daddy_purple-2.jpg,,,"<p>Grand Daddy Purple is extracted from a medical-grade Hybrid flower to produce a unique, fresh tasting concentrate with berry flavors that engulf the senses in warm feelings of happiness and relaxation. A terrific concentrate that is naturally pain-relieving and effective in reducing stress and various medical ailments. </p>",https://weedmaps.com/brands/number-1-suspect-extracts/products/number-1-suspect-extracts-grand-daddy-purple
#1 Suspect Extracts,https://images.weedmaps.com/brands/000/002/084/avatar/large/1-suspect-extracts_logo.jpg,"<p>#1 Suspect Extracts brings the very best medicine to the Central Valley by providing medicinal patients with quality, affordability and optimal customer service. Everyday we are hunting for some of the top exotic strains in the Central Valley. As a trusted source within the Central Valley, you can expect only top quality extracts. We have teamed up with an exclusive delivery service Green State Distribution to ensure pricing stays low and affordable for all patients.</p>",Concentrates,,,Jungle Juice,https://images.weedmaps.com/products/000/032/901/avatar/large/suspect_extracts_jungle_juice-3.jpg,,,"<p>#1 Suspect Extracts Jungle Juice is a mix of several different strains plus keif thrown in to make for a very enjoyable flavor and high. Perfect for anyone looking for a concentrate that is not only heavy-hitting but packed with properties that deliver a strong, tingly body sensation that leaves users feeling happy and relaxed.</p>",https://weedmaps.com/brands/number-1-suspect-extracts/products/number-1-suspect-extracts-jungle-juice
1 World Medicinals,https://images.weedmaps.com/brands/000/001/297/avatar/large/1-world-medicinals_logo_xv2.jpg,"<p>The goal of 1 World Medicinals is to bring quality medicines for relief of pain, anxiety, and physical discomfort to those who seek a more healthful life style. Each of our products is hand made with the highest quality ingredients coupled with simple, yet carefully constructed, recipes for your health.</p>",Topicals,,,4 Love Oil,https://images.weedmaps.com/products/000/021/832/avatar/large/1-world-medicinals_4-love-oil_2.jpg,,,"<p>The Marijuana plant has been used in healing for centuries. Both men and women can use this salve. For women, it has a very special application, though. THC is a bio-identical hormone we produce too little of in our rat race lives. Our vaginally applied salve has consistently helped women regain balance in their lives and bodies. Hot flashes, dryness, headaches, fatigue, are just a few of the symptoms our users have reported.</p>",https://weedmaps.com/brands/1-world-medicinals/products/1-world-medicinals-4-love-oil
Absolute Cannabis Seeds,https://images.weedmaps.com/brands/000/000/987/avatar/large/absolute-cannabis-seeds_logo.jpg,"<p>Absolute Cannabis Seeds tiene como objetivo poner a disposición de los consumidores genéticas de gran calidad. Para conseguirlo selecciona, cría y cruza plantas sobresalientes de las mejores variedades. Las semillas obtenidas son introducidas en viales de grado farmaceútico fabricados en cristal de color ámbar, muy resitente, cerrados con una cápsula de aluminio y silicona.</p> <p>Este recipiente reúne unas características que lo hacen idóneo para la correcta conservación de los objetos que contiene. El cristal es un material completamente inocuo, con lo que no transmite ningún contaminante a las semillas y el color ambarino las protege de los efectos negativos de la luz, a la vez que permite visualizarlas desde el exterior. </p> <p>Su cierre hermético, que impide la entrada tanto del aire como de la humedad, garantiza una perfecta conservación de las semillas y asegura que el interior no ha sido manipulado en ningún caso desde que han sido envasadas hasta el momento de su apertura.</p>",Seeds & Clones,,,Absolute Herer,https://images.weedmaps.com/products/000/045/096/avatar/large/_absolute-herer_1__5_.jpg,,,"<p>Absolute Herer: la versión definitiva y feminizada de Jack Herer<br>Absolute Herer es una selección feminizada de una de las variedades más conocidas y premiadas de cannabis, creada originalmente en honor del activista Jack Herer y que ha sido elegida por sus cualidades medicinales para ser dispensada bajo receta en las farmacias holandesas. Esta planta, polihíbrido de Northern Lights #5 x Haze y Skunk es probablemente la variedad de Cannabis que más premios ha conseguido en copas y concursos de cata.<br><br>De los cuatro fenotipos originales hemos optado por uno de influencia Sátiva que destaca tanto por su abundante producción como por tener una floración relativamente corta para este tipo de plantas. Esta es la versión definitiva, ABSOLUTE HERER.</p> <p><br>Absolute Herer: The definitive and feminized version of Jack Herer <br>Absolute Herer is a feminized selection of one of the best-known and awarded cannabis varieties, originally created in honor of the activist Jack Herer and has been chosen for its medicinal qualities to be dispensed under prescription in Dutch pharmacies. This Northern Lights # 5 x Haze and Skunk poly hybrid plant is probably the Cannabis variety that has won the most awards in tasting drinks and contests. <br> <br>Of the four original phenotypes, we have chosen one of Sátiva influence that stands out both for its abundant production and for having a relatively short flowering for this type of plants. This is the definitive version, ABSOLUTE HERER. </p>",https://weedmaps.com/brands/absolute-cannabis-seeds/products/absolute-cannabis-seeds-absolute-herer
Absolute Cannabis Seeds,https://images.weedmaps.com/brands/000/000/987/avatar/large/absolute-cannabis-seeds_logo.jpg,"<p>Absolute Cannabis Seeds tiene como objetivo poner a disposición de los consumidores genéticas de gran calidad. Para conseguirlo selecciona, cría y cruza plantas sobresalientes de las mejores variedades. Las semillas obtenidas son introducidas en viales de grado farmaceútico fabricados en cristal de color ámbar, muy resitente, cerrados con una cápsula de aluminio y silicona.</p> <p>Este recipiente reúne unas características que lo hacen idóneo para la correcta conservación de los objetos que contiene. El cristal es un material completamente inocuo, con lo que no transmite ningún contaminante a las semillas y el color ambarino las protege de los efectos negativos de la luz, a la vez que permite visualizarlas desde el exterior. </p> <p>Su cierre hermético, que impide la entrada tanto del aire como de la humedad, garantiza una perfecta conservación de las semillas y asegura que el interior no ha sido manipulado en ningún caso desde que han sido envasadas hasta el momento de su apertura.</p>",Seeds & Clones,,,Amazing Auto,https://images.weedmaps.com/products/000/018/967/avatar/large/amazing_auto.jpg,,,"<p>Tras realizar muchos cruces hemos conseguido una variedad autofloreciente que dispone de un gran vigor y muchas ramificaciones, las cuales se llenan de frondosos cogollos al ir avanzando la floración. El aspecto de tupido arbusto, la abundante producción y su efecto cerebral hacen de ella una variedad asombrosa y sorprendente, por eso su nombre es AMAZING AUTO.</p> <p>Tanto en cultivos de interior como de exterior se desarrollará de forma monstruosa si dispone de suficientes horas de luz, nutrientes adecuados y su contenedor es grande. Termina la floración 75 días después de haberse germinado la semilla y, aún siendo autofloreciente, es una gran productora. En exterior pueden llegarse a cultivar hasta 225 gramos por planta mientras que en interior la producción está entre los 500 y los 600 gramos por metro cuadrado.</p> <p>Sus cogollos son abundantes, resinosos, prietos y de gran calidad. El aroma que desprenden es penetrante y su sabor único e intenso es una combinación de sensaciones dulces con toques de fruta que harán estallar tus sentidos por el placer intenso que generan en la boca. Su efecto es estimulante y provoca rápidamente la aparición de la risa.</p>",https://weedmaps.com/brands/absolute-cannabis-seeds/products/absolute-cannabis-seeds-amazing-auto
1849 Extracts,https://images.weedmaps.com/brands/000/002/767/avatar/large/1849-logo.jpg,"<p>1849 Extracts was founded in 2016. We use the latest in CO2 extraction technology to achieve the highest quality THC oil. Our mission is to provide a excellent experience to our customers through quality, consistency and top tier customer service.</p> <p> </p>",Vape Pens Hybrid,,,Gorilla Glue Cartridge,https://images.weedmaps.com/products/000/043/946/avatar/large/170721_1849Extracts_Cartridge_1.jpg,,,<p>1849 Extracts uses the CO2 extraction process to obtain the highest quality oil. The plant material is sourced through a single farmer to ensure quality and consistency. Our oil is made from trim and nugs and carries amazing taste coupled with a clean high.</p> <p> </p>,https://weedmaps.com/brands/1849-extracts/products/1849-extracts-gorilla-glue-cartridge
1849 Extracts,https://images.weedmaps.com/brands/000/002/767/avatar/large/1849-logo.jpg,"<p>1849 Extracts was founded in 2016. We use the latest in CO2 extraction technology to achieve the highest quality THC oil. Our mission is to provide a excellent experience to our customers through quality, consistency and top tier customer service.</p> <p> </p>",Vape Pens Hybrid,,,Blue Lemon Cartridge,https://images.weedmaps.com/products/000/043/942/avatar/large/170721_1849Extracts_Cartridge_1.jpg,,,<p>1849 Extracts uses the CO2 extraction process to obtain the highest quality oil. The plant material is sourced through a single farmer to ensure quality and consistency. Our oil is made from trim and nugs and carries amazing taste coupled with a clean high.</p> <p> </p>,https://weedmaps.com/brands/1849-extracts/products/1849-extracts-blue-lemon-cartridge
1849 Extracts,https://images.weedmaps.com/brands/000/002/767/avatar/large/1849-logo.jpg,"<p>1849 Extracts was founded in 2016. We use the latest in CO2 extraction technology to achieve the highest quality THC oil. Our mission is to provide a excellent experience to our customers through quality, consistency and top tier customer service.</p> <p> </p>",Vape Pens Hybrid,,,OG Lemon Cartridge,https://images.weedmaps.com/products/000/043/940/avatar/large/170721_1849Extracts_Cartridge_1.jpg,,,<p>1849 Extracts uses the CO2 extraction process to obtain the highest quality oil. The plant material is sourced through a single farmer to ensure quality and consistency. Our oil is made from trim and nugs and carries amazing taste coupled with a clean high.</p> <p> </p>,https://weedmaps.com/brands/1849-extracts/products/1849-extracts-og-lemon-cartridge
2020 Future Pre Rolls,https://images.weedmaps.com/brands/000/001/556/avatar/large/2020_Future_icon.jpg,"<p>FUTURE Pre-rolls are years ahead of the game. Each one is hand crafted with SFV OG flower, infused with hash oil, and then carefully rolled in golden kief. We offer four classic flavors: OG Classic, Strawberry, Vanilla, and Grape. Don’t forget to keep a look out for our limited edition seasonal flavors as well; such as the Kill Bill Vol.1 and the Fruit Loops 420 Edition! </p>",Pre Rolls,,,Grape “MINI” Pre-Roll,https://images.weedmaps.com/products/000/025/056/avatar/large/futture-pre-roll_grape_mini_pre-roll.jpg,,,"<p>""Highest-grade King Nugs rolled in kief and oil 1g net weight — Flower 25%, Kief 10%, Oil 65%""</p>",https://weedmaps.com/brands/2020-future-pre-rolls/products/future-pre-roll-grape-mini-pre-roll
2020 Future Pre Rolls,https://images.weedmaps.com/brands/000/001/556/avatar/large/2020_Future_icon.jpg,"<p>FUTURE Pre-rolls are years ahead of the game. Each one is hand crafted with SFV OG flower, infused with hash oil, and then carefully rolled in golden kief. We offer four classic flavors: OG Classic, Strawberry, Vanilla, and Grape. Don’t forget to keep a look out for our limited edition seasonal flavors as well; such as the Kill Bill Vol.1 and the Fruit Loops 420 Edition! </p>",Pre Rolls,,,Classic Pre-Roll,https://images.weedmaps.com/products/000/025/039/avatar/large/futture-pre-roll_classic-pre-roll.jpg,,,"<p>""SFV OG infused in hash oil rolled in golden kief 1.2g net weight — THC 33.6% / CBD 0.84%""</p>",https://weedmaps.com/brands/2020-future-pre-rolls/products/future-pre-roll-classic-pre-roll
2020 Future Pre Rolls,https://images.weedmaps.com/brands/000/001/556/avatar/large/2020_Future_icon.jpg,"<p>FUTURE Pre-rolls are years ahead of the game. Each one is hand crafted with SFV OG flower, infused with hash oil, and then carefully rolled in golden kief. We offer four classic flavors: OG Classic, Strawberry, Vanilla, and Grape. Don’t forget to keep a look out for our limited edition seasonal flavors as well; such as the Kill Bill Vol.1 and the Fruit Loops 420 Edition! </p>",Pre Rolls,,,Classic “MINI” Pre-Roll,https://images.weedmaps.com/products/000/025/055/avatar/large/futture-pre-roll_classic_mini_pre-roll.jpg,,,"<p>""Highest-grade King Nugs rolled in kief and oil 1g net weight — Flower 25%, Kief 10%, Oil 65%""</p>",https://weedmaps.com/brands/2020-future-pre-rolls/products/future-pre-roll-classic-mini-pre-roll
